x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
1,13,33,16,0.274931,0.016254,0.010056,0.002617,0.402458,0.0,2.202991,0.219839,28.326562,0.0,6
0,1,1,0,0.0,0.0,0.004684,0.001784,0.966211,0.0,17.053747,0.052777,56.660909,0.0,1
1,1,1,0,0.0,0.0,0.0,0.0,0.840862,0.0,19.193558,0.611143,60.200093,0.0,0
0,10,1,0,0.0,0.0,0.004847,0.002065,0.53179,0.167194,4.201598,0.163712,29.1901,0.0,2
0,2,2,1,0.0,0.0,0.002792,0.0,0.520089,0.128341,6.676208,0.936436,21.448037,0.0,0
14,45,51,74,1.77708,0.315905,0.010474,0.005235,0.262455,0.0,4.154877,0.112787,22.595953,0.0,6
0,0,0,0,0.0,0.0,0.004043,0.00129,0.648822,0.24808,1.865461,0.809961,44.101121,0.0,0
16,55,712,184,2.799377,0.326021,0.003653,0.006031,0.136219,0.0,1.177031,0.038209,10.326433,0.0,52
0,2,3,0,3e-05,2e-06,0.007927,0.0,0.633078,0.0,9.957506,0.46817,34.535063,0.0,0
0,0,0,0,0.0,0.0,0.004166,0.005321,0.774015,0.015788,3.122491,1.090985,47.80842,0.0,0
0,7,5,4,2.280301,0.277208,0.005609,0.0,0.650831,0.001437,0.998034,0.007735,23.13179,0.0,4
7,59,43,69,0.780463,0.065609,0.006985,0.00171,0.177646,0.001053,1.228156,0.803583,18.316958,0.0,0
2,21,27,19,0.0,0.0,0.009101,0.006519,0.63623,0.001053,6.952784,0.203879,51.844657,0.0,2
10,22,52,24,0.28433,0.051869,0.0036,0.00406,0.478758,0.0,1.095608,0.255145,12.621123,0.0,15
0,0,2,2,0.0,0.0,0.004614,0.005291,0.824084,0.0,22.370618,0.386589,70.46114,0.0,0
1,20,9,21,0.0,0.0,0.000514,0.000971,0.384502,0.0,2.065144,0.350081,31.63882,0.0,0
0,4,1,2,0.0,0.0,0.00067,0.001738,0.814847,0.0,7.370486,0.270989,19.122466,0.0,8
0,0,0,0,0.0,0.0,0.00011,0.003333,0.83485,0.022696,6.781393,0.185322,58.200815,0.0,4
0,2,1,0,0.0,0.0,0.001814,0.001348,0.564648,0.0,11.261392,0.647677,38.806904,0.0,0
0,0,2,1,0.25979,0.032186,0.00055,0.004432,0.873168,0.0,2.515054,0.153221,19.352312,0.0,10
8,57,43,21,1.527855,0.107187,0.004537,0.010748,0.441548,0.0,2.079736,0.269917,32.494036,0.0,5
0,0,3,1,0.0,0.0,0.003351,0.003685,0.724843,0.017364,10.38423,0.285321,30.473887,0.0,1
13,155,46,67,3.755444,0.318603,0.005298,0.00558,0.348851,0.0,0.087427,0.066928,6.759879,1.0,26
2,2,1,1,2.319194,0.111826,0.002477,0.0,0.355705,0.037675,2.322632,0.360602,24.73732,0.0,0
6,0,1,2,0.0,0.0,0.0,0.006671,0.819133,0.024233,13.946746,0.229341,46.100868,0.0,4
0,0,0,0,0.0,0.0,0.0,0.0017,0.950677,0.0,17.299093,0.362224,73.819236,0.0,0
0,16,21,4,1.221263,0.250145,0.009634,0.001888,0.248261,0.001053,0.597235,0.580256,15.353365,0.0,0
13,69,21,20,1.817002,0.148838,0.006965,0.003992,0.406319,0.0,1.070601,0.762193,15.332197,0.0,0
0,0,1,0,0.0,0.0,0.0,0.0,0.459585,0.004211,9.218851,0.498656,57.551279,0.0,0
6,8,11,7,0.445237,0.025176,0.005736,0.005748,0.615888,0.0,2.847876,0.131124,32.888047,0.0,11
0,3,5,8,0.0,0.0,0.001242,0.004554,0.343829,0.091593,6.756128,0.269414,50.782929,0.0,4
1,0,3,2,0.0,0.0,0.008193,0.001958,0.365398,0.342061,1.75045,0.160708,29.469851,0.0,2
0,11,5,3,0.131665,0.016307,0.008233,0.0,0.582019,0.0,2.896449,0.211602,20.11396,0.0,2
24,54,182,149,3.829873,0.113948,0.013317,0.005382,0.185097,0.01304,1.189836,0.116684,54.321932,0.0,36
0,0,0,0,0.0,0.0,0.008096,0.0,0.969905,0.0,3.040045,1.041096,28.0267,0.0,0
0,0,0,0,0.0,0.0,0.001102,0.00084,0.803224,0.0,0.829491,0.594222,43.227566,0.0,0
0,0,2,1,0.0,0.0,0.001639,0.0035,0.863973,0.0,10.088566,0.886219,41.102593,0.0,0
2,37,14,9,0.567935,0.103492,0.001798,0.009242,0.59173,0.005265,4.353817,0.160922,22.876366,0.0,13
29,18,238,181,12.038976,0.326296,0.007033,0.014306,0.168466,0.0,0.604913,0.133254,31.108484,0.0,102
33,35,192,237,7.188886,0.26403,0.007567,0.00796,0.41929,0.0,0.744406,0.033884,6.164573,0.0,50
7,10,2,82,0.958762,0.258436,0.002873,0.010718,0.146594,0.002107,1.563531,0.241014,17.115297,0.0,5
4,21,50,33,0.730604,0.086423,0.003568,0.014518,0.166374,0.001053,3.717981,0.159077,35.995504,0.0,6
1,1,0,2,0.0,0.0,0.005108,0.006851,0.738818,0.0,4.084889,0.587534,23.602357,0.0,0
0,2,0,0,0.0,0.0,0.0,0.001753,0.756312,0.0,13.145361,0.315373,50.748048,0.0,3
2,5,3,2,0.33675,0.057641,0.008849,0.0,0.87264,0.004213,1.587729,0.516505,9.728027,0.0,0
0,0,14,13,0.0,0.0,0.002616,0.002616,0.676318,0.001564,8.577427,0.710639,58.274901,0.0,0
0,8,0,0,0.021915,0.007305,0.003017,0.0,0.374234,0.290732,4.60732,0.602455,20.978706,0.0,0
3,1,0,0,0.0,0.0,0.009879,0.024909,0.611728,0.004207,0.701528,0.249236,15.278925,0.0,1
0,1,0,2,4.005936,0.374071,0.004519,0.001407,0.315586,0.0,1.79489,0.337377,14.470828,0.0,0
0,1,0,0,0.0,0.0,0.004186,0.005054,0.600391,0.017473,9.288574,0.127266,38.968809,0.0,8
0,12,4,2,0.086219,0.02874,0.003898,0.002347,0.723692,0.0,1.989883,0.332815,40.008236,0.0,0
0,0,0,0,0.0,0.0,0.0,0.003318,0.955768,0.0,41.602323,1.893916,97.245873,0.0,0
0,2,2,0,0.0,0.0,0.0,0.001727,0.783071,0.002105,2.27284,0.333847,58.639907,0.0,6
0,1,12,2,0.460783,0.115986,0.006256,0.010002,0.472498,0.0,0.589492,0.581272,8.744625,0.0,0
37,25,367,320,6.06703,0.332753,0.005805,0.002022,0.307532,0.0,2.701502,0.294785,6.902125,0.0,9
1,0,1,4,0.0,0.0,0.006068,0.002765,0.371231,0.117966,12.636237,0.191329,48.427463,0.0,13
0,1,0,0,0.0,0.0,0.008935,0.000723,0.568699,0.003993,8.034464,0.40236,56.812159,0.0,0
0,2,1,0,0.035669,0.005945,0.001511,0.002023,0.244642,0.570374,7.895718,0.499793,26.125724,0.0,0
0,5,3,2,0.255076,0.042016,0.002116,0.00404,0.661318,0.0,1.188726,0.54711,13.896405,0.0,0
39,42,260,166,7.037709,0.319831,0.00998,0.008274,0.214032,0.0,0.290991,0.053301,6.59588,1.0,90
1,10,3,8,0.213338,0.071113,0.004806,0.004555,0.659135,0.0,5.628505,0.292683,24.484338,0.0,2
4,1,0,1,0.0,0.0,0.00314,0.005832,0.68125,0.002105,3.281672,0.282791,48.750462,0.0,13
0,4,18,14,0.0,0.0,0.005391,0.001872,0.598844,0.000417,4.771532,0.097816,61.493807,0.0,7
4,17,153,133,0.0,0.0,0.0119,0.0,0.333664,0.0,0.519845,0.426572,41.815896,0.0,0
0,0,0,0,0.0,0.0,0.0,0.003679,0.914138,0.0,7.989677,1.231284,46.880006,0.0,0
0,1,0,0,0.0,0.0,0.000847,0.003676,0.680301,0.001053,8.575422,1.266332,36.399747,0.0,0
32,48,72,132,6.975645,0.239117,0.012712,0.001374,0.604873,0.0,1.288109,0.235214,3.528805,0.0,6
0,1,5,0,0.0,0.0,0.000978,0.000978,0.674373,0.0,14.1455,0.261819,60.972899,0.0,2
11,86,170,128,1.218497,0.102368,0.003582,0.006005,0.434447,0.0,1.029784,0.063655,41.919582,0.0,15
0,3,3,1,0.0,0.0,0.002577,0.002859,0.365309,0.225494,3.214934,0.210645,29.156786,0.0,4
1,2,0,0,0.0,0.0,0.003242,0.001564,0.649744,0.076911,3.297542,1.963407,37.989112,0.0,0
0,0,2,1,0.0,0.0,0.003634,0.003929,0.862498,0.0,16.955946,0.365424,57.133265,0.0,0
3,14,1,46,0.134147,0.013023,0.008289,9.8e-05,0.309536,0.0,2.664031,0.430099,17.264379,0.0,0
0,2,6,3,0.0,0.0,0.003191,0.013227,0.787621,0.0,2.001782,0.601219,51.345279,0.0,0
3,7,36,14,0.909989,0.049318,0.005332,0.000153,0.122651,0.733566,0.83807,0.36432,8.57259,0.0,0
2,0,0,0,0.0,0.0,0.0,0.004798,0.911852,0.0,19.778109,0.290063,76.577742,0.0,2
2,15,95,15,1.680337,0.117621,0.006272,0.009234,0.283558,0.0,0.640565,0.168534,13.054486,0.0,52
1,9,14,6,0.52032,0.01645,0.005792,0.005532,0.373602,0.229604,1.334632,0.526534,54.066432,0.0,0
0,1,0,0,0.0,0.0,0.004014,0.0,0.543308,0.133476,3.564429,0.413455,29.641671,0.0,0
0,1,1,0,0.0,0.0,0.000518,0.0,0.930801,0.0,7.331613,0.424323,49.457852,0.0,0
1,6,8,5,0.001488,0.000496,0.006369,0.0,0.615773,0.0,5.163696,0.609694,37.241368,0.0,0
10,21,23,11,2.25375,0.163834,0.005175,0.005217,0.520184,0.0,1.932055,0.18109,6.11325,0.0,18
1,7,13,7,0.174083,0.011958,0.005391,0.003593,0.357335,0.0,2.622766,0.234654,26.750513,0.0,2
0,0,0,0,0.0,0.0,0.001794,0.002544,0.633374,0.004267,13.428002,2.339661,61.523004,0.0,0
2,16,40,32,1.978393,0.069625,0.002479,0.011703,0.306244,0.0,0.717791,0.236905,27.1072,0.0,28
17,42,117,102,2.613028,0.239765,0.004087,0.011513,0.311811,0.0,1.020039,0.200259,20.632226,0.0,13
0,8,3,1,0.001679,0.00056,0.000305,0.002301,0.755103,0.002106,0.956415,0.597177,23.830161,0.0,0
30,66,396,328,8.030771,0.208864,0.009335,0.007453,0.361219,0.0,0.915653,0.219828,53.90833,0.0,37
0,1,1,0,0.0,0.0,0.007715,0.0,0.67415,0.018664,6.56222,0.759861,24.362474,0.0,0
0,0,1,0,0.0,0.0,0.0,0.00398,0.859311,0.004096,6.937508,1.021668,34.899521,0.0,0
10,50,133,112,1.539876,0.228129,0.014252,0.01613,0.246261,0.0,1.993024,0.15833,9.917196,0.0,39
0,1,3,1,0.001417,0.000472,0.002634,0.012217,0.703235,0.0,1.862091,0.265636,19.270195,0.0,4
0,1,0,0,0.0,0.0,0.0,0.003555,0.213659,0.318562,10.637343,0.742656,60.389336,0.0,0
3,7,50,22,0.0,0.0,0.004415,0.008863,0.535492,0.0,0.490515,0.113249,41.565719,0.0,11
2,15,30,31,2.518602,0.229492,0.006756,0.000735,0.433382,0.0,1.165805,0.271829,8.841867,0.0,3
0,1,0,1,0.0,0.0,0.0,0.0,0.880834,0.025515,12.263369,1.539641,69.060124,0.0,0
2,1,3,1,0.35838,0.05973,0.00293,0.0,0.890046,0.0,2.837714,1.143279,11.683832,0.0,0
9,16,30,38,6.553771,0.199118,0.017078,0.003762,0.645849,0.0,1.600968,0.028724,5.404559,0.0,10
0,1,0,0,0.0,0.0,0.003593,0.000242,0.641619,0.002105,13.785018,0.350954,51.289137,0.0,2
0,0,0,4,0.0,0.0,0.002544,0.0,0.443289,0.170665,11.411718,1.014318,30.324451,0.0,0
0,3,1,0,0.0,0.0,0.004952,0.004513,0.579432,0.0,7.157362,0.585523,57.120577,0.0,0
0,2,0,1,0.0,0.0,0.001666,0.001666,0.607538,0.0,15.601357,0.692944,56.332067,0.0,0
1,2,1,0,0.210429,0.035072,0.004252,0.0,0.574929,0.0,2.197776,0.393945,13.121442,0.0,0
7,24,19,30,0.41282,0.064405,0.003453,0.007124,0.235542,0.0,2.040164,0.109812,18.504883,0.0,19
0,0,0,0,0.0,0.0,0.001137,0.0,0.084053,0.342185,19.15238,1.951864,68.342966,0.0,0
0,0,0,0,0.0,0.0,0.000945,0.005288,0.931258,0.0,12.899417,0.646938,60.731583,0.0,0
2,13,4,3,0.244521,0.027972,0.007231,0.007246,0.665499,0.0,6.248124,0.303827,26.212741,0.0,2
1,8,7,4,0.05482,0.006318,0.006252,0.001536,0.739711,0.0,3.531508,0.37686,20.216688,0.0,0
43,92,475,438,12.441752,0.265048,0.034396,0.015913,0.232392,0.001053,1.524562,0.104957,53.733506,0.0,73
4,41,29,33,0.0,0.0,0.00262,0.001992,0.24053,0.0,6.985026,0.323527,21.949051,0.0,10
0,0,0,0,0.0,0.0,0.0,0.0,0.872411,0.015503,17.2793,1.905306,48.07692,0.0,0
0,2,3,4,0.0,0.0,0.002125,0.002125,0.576992,0.00316,5.844835,0.08684,24.41092,0.0,6
0,0,0,0,0.0,0.0,0.0,0.004954,0.831496,0.01964,40.737531,2.730978,96.538785,0.0,0
75,63,449,401,9.671271,0.358278,0.021804,0.010742,0.246646,0.0,0.327171,0.174435,5.314765,1.0,131
1,7,1,1,0.0,0.0,0.006372,8.7e-05,0.43695,0.0,2.752614,1.130963,26.506449,0.0,0
4,4,17,20,2.500929,0.101649,0.002989,0.00377,0.707564,0.039765,4.17563,0.149433,10.506331,0.0,20
10,41,154,140,1.696438,0.132338,0.007401,0.003398,0.195598,0.0,3.210626,0.142599,21.117767,0.0,48
24,66,149,157,4.512151,0.297211,0.011395,0.003362,0.244561,0.0,0.358988,0.162539,6.104768,0.0,18
0,0,2,0,0.239458,0.060917,0.004058,0.019819,0.481437,0.0,2.875791,0.522923,21.694652,0.0,0
0,5,2,1,0.0,0.0,0.005745,0.004903,0.724076,0.0,3.229032,0.147116,55.583208,0.0,2
160,3,101,184,3.04163,0.202051,0.008421,0.007606,0.486159,0.0,1.148242,0.166514,9.647982,0.0,13
4,24,11,6,0.99247,0.092416,0.003481,0.0,0.684002,0.001053,1.225901,0.399932,15.378517,0.0,0
55,96,121,130,8.837825,0.312787,0.026056,0.013557,0.293203,0.0,0.108564,0.118809,3.263814,2.0,59
1,0,3,4,0.0,0.0,0.001486,0.001486,0.832874,0.00937,6.878732,0.479437,63.646928,0.0,0
1,8,21,17,0.034645,0.011548,0.013241,0.003775,0.550414,0.0,4.620595,0.198147,21.316738,0.0,2
4,16,39,55,1.74059,0.106795,0.006217,0.010359,0.556685,0.079185,1.177668,0.12344,41.997583,0.0,38
4,2,64,51,2.132388,0.100994,0.004258,0.00182,0.639014,0.0,0.392507,0.317727,31.740747,0.0,3
0,1,0,1,0.0,0.0,0.002436,0.001089,0.550681,0.080912,11.254177,1.037344,43.107117,0.0,0
9,32,91,77,4.396565,0.27069,0.017273,0.008647,0.434012,0.0,3.014738,0.155939,22.922097,0.0,24
0,0,4,1,0.0,0.0,0.001713,0.001713,0.756379,0.047493,4.159693,1.49379,37.437068,0.0,0
4,3,15,28,0.0,0.0,0.003669,0.0,0.241253,0.0,1.157533,0.498638,35.456188,0.0,0
1,2,2,2,0.0,0.0,0.003381,0.005232,0.49032,0.029839,8.949024,0.318995,50.159374,0.0,2
0,5,1,0,0.0,0.0,0.002448,0.00104,0.140249,0.0,1.157712,0.343725,17.067423,0.0,9
3,10,57,40,0.013698,0.001079,0.005069,0.0,0.173414,0.420932,7.036699,0.244861,46.344656,0.0,20
1,8,8,9,1.803823,0.194807,0.008294,0.0,0.171655,0.433131,1.513127,0.493576,13.035658,0.0,0
1,0,0,0,0.0,0.0,0.0,0.001965,0.932404,0.0,5.703904,0.857934,34.176515,0.0,0
0,12,37,4,0.0,0.0,0.008217,0.004691,0.654371,0.0,5.490077,0.259195,38.004507,0.0,16
0,0,1,0,0.0,0.0,0.000614,0.002069,0.69375,0.040567,14.062107,2.115864,62.334992,0.0,0
0,1,3,0,1.178001,0.017162,0.002616,0.002616,0.46513,0.0,9.050166,0.673946,47.802901,0.0,0
56,12,192,273,1.06441,0.063932,0.004365,0.002986,0.140606,0.0,2.149539,0.376509,18.428462,0.0,0
4,14,10,20,3.031861,0.232725,0.005323,0.0,0.537934,0.0,0.810017,0.698172,3.818652,0.0,0
0,0,0,0,0.0,0.0,0.0,0.004203,0.94968,0.0,13.191925,1.344291,56.481352,0.0,0
0,0,0,0,0.0,0.0,0.0,0.003367,0.864741,0.030652,16.818055,0.924962,60.515765,0.0,0
2,3,46,21,0.425033,0.042377,0.005713,0.007586,0.364743,0.0,1.605674,0.314219,24.456869,0.0,5
0,14,98,4,1.280245,0.099278,0.005731,0.005928,0.717129,0.0,2.152468,0.376275,9.506868,0.0,0
9,63,29,22,0.41961,0.058557,0.006122,0.003932,0.145407,0.0,0.397393,0.178388,25.842505,0.0,34
0,0,1,0,0.0,0.0,6e-06,0.0,0.837152,0.006016,4.621728,0.486409,36.030048,0.0,0
7,59,15,15,0.584969,0.11566,0.004032,0.006213,0.445202,0.016847,0.390293,0.225401,23.356728,0.0,6
13,31,72,113,5.432814,0.191598,0.01184,0.007017,0.32665,0.205518,1.155298,0.228127,10.319705,0.0,24
0,0,0,0,0.0,0.0,0.000822,0.003348,0.916566,0.004212,5.945017,0.3448,17.716891,0.0,2
2,40,8,8,0.177218,0.059073,0.004874,0.005021,0.426524,0.0,2.776736,0.308072,19.374356,0.0,0
34,80,52,77,4.642972,0.176461,0.010772,0.01513,0.447522,0.0,1.192832,0.258177,3.430171,0.0,16
0,3,2,0,0.0,0.0,0.003422,0.003279,0.864437,0.0,3.856259,0.812785,27.913418,0.0,0
0,0,0,0,0.0,0.0,0.001986,0.000391,0.940903,0.0,6.638599,0.330148,38.396026,0.0,0
0,1,9,0,0.231906,0.054176,0.005389,0.002621,0.467296,0.034448,1.528829,0.387962,14.21905,0.0,0
2,44,2,3,0.459688,0.085067,0.009038,0.003354,0.718475,0.0,0.699585,0.360728,12.286368,0.0,2
0,3,0,1,0.0,0.0,0.002837,0.001687,0.622437,0.016845,9.703609,1.860038,52.417059,0.0,0
0,1,0,0,0.0,0.0,0.003081,0.003654,0.814445,0.037955,6.883398,1.031504,59.9565,0.0,0
0,0,0,0,0.0,0.0,0.004496,0.000546,0.538117,0.18032,15.345134,2.672773,45.129504,0.0,0
0,12,1,2,0.0,0.0,0.005184,0.005184,0.589042,0.0,5.933691,0.541275,55.682773,0.0,0
1,0,0,1,0.0,0.0,0.0,0.003909,0.820445,0.00525,29.294447,0.120288,85.489326,0.0,2
14,92,49,60,1.035633,0.12105,0.009408,0.008133,0.254298,0.0,2.005061,0.289673,24.735488,0.0,2
9,9,30,27,2.464551,0.156631,0.002653,0.00456,0.315945,0.339767,1.100611,0.31852,11.038348,0.0,16
2,2,0,2,0.131589,0.011028,0.004333,0.004062,0.560315,0.053119,5.068601,0.214954,19.41335,0.0,4
0,6,2,5,0.079688,0.01908,0.004563,0.005543,0.515891,0.0,0.240463,0.264454,30.781956,1.0,9
13,24,24,24,1.468924,0.082292,0.00442,0.003878,0.31727,0.008426,0.667055,0.379023,15.419332,0.0,0
0,0,2,2,0.491859,0.013076,0.00646,0.0,0.951756,0.0,2.191334,1.24824,46.07936,0.0,0
8,54,42,52,2.707646,0.267659,0.006096,0.002287,0.399895,0.0,2.594989,0.28073,11.090262,0.0,11
0,1,0,2,0.0,0.0,0.001031,0.003946,0.895316,0.0,5.737767,0.255621,58.827198,0.0,2
0,0,6,5,0.158767,0.017143,0.0,0.003862,0.974138,0.001889,1.81747,0.88193,18.216178,0.0,0
0,0,1,2,0.282157,0.094052,0.011091,0.0,0.610932,0.00711,6.991792,0.73782,38.570572,0.0,0
0,2,2,0,0.0,0.0,0.004202,0.014087,0.831688,0.0,1.818323,0.202269,15.004084,0.0,4
0,0,1,0,0.0,0.0,0.0,0.0,0.877305,0.0,4.635174,0.460144,43.239321,0.0,0
3,4,29,50,2.398548,0.065373,0.003805,0.005854,0.570535,0.0,3.214956,0.191495,21.696723,0.0,32
10,58,16,33,2.708012,0.075714,0.008815,0.003957,0.555297,0.046508,0.508206,0.276186,30.24661,0.0,12
1,0,10,1,0.0,0.0,0.00345,0.0,0.488037,0.31174,10.879821,1.127787,43.036674,0.0,0
0,0,0,2,0.0,0.0,0.00315,0.00315,0.662272,0.001911,11.193658,1.053402,37.486895,0.0,0
3,0,0,0,0.0,0.0,0.001715,0.0,0.445152,0.221325,1.391089,0.552151,49.417991,0.0,0
0,0,0,0,0.0,0.0,0.0,0.004257,0.879473,0.0,18.827748,0.912264,59.353178,0.0,0
2,14,19,20,0.582436,0.060315,0.002568,0.005877,0.504091,0.0,1.840416,0.007543,54.930275,0.0,14
1,2,2,1,0.0,0.0,0.00157,0.000462,0.573771,0.014527,1.552616,1.257837,27.662107,0.0,0
1,5,34,10,0.0,0.0,0.0,0.003184,0.504974,0.003564,10.825433,0.244008,48.078771,0.0,6
11,46,124,41,2.466341,0.170724,0.011609,0.012543,0.324158,0.060627,0.570956,0.185034,9.512468,0.0,32
0,2,1,1,0.0,0.0,0.003979,0.0,0.431551,0.0,13.38919,1.362086,39.88948,0.0,0
16,38,134,148,0.0,0.0,0.004073,0.007058,0.167718,0.0,4.482774,0.067531,26.302892,0.0,22
0,0,0,0,0.0,0.0,0.001682,0.001682,0.890045,0.002105,3.945636,0.471039,43.460903,0.0,0
0,0,0,2,0.0,0.0,0.001592,0.00509,0.791001,0.0,3.646371,0.228754,49.954963,0.0,4
0,0,0,1,0.0,0.0,0.000496,0.004931,0.865981,0.001053,6.466242,0.412693,41.531811,0.0,0
17,73,136,154,5.294531,0.421432,0.008317,0.0,0.169483,0.0,2.188413,0.200761,14.720693,0.0,10
1,10,3,3,0.018961,0.00632,0.0,0.001454,0.530839,0.0,7.818725,0.712867,28.639178,0.0,0
0,0,0,1,0.0,0.0,0.001715,0.0,0.882396,0.0,2.657101,0.554276,45.401192,0.0,0
0,9,14,5,0.0,0.0,0.006529,0.001246,0.753715,0.0,9.789771,0.240216,31.046513,0.0,12
59,63,376,509,8.033002,0.345674,0.029646,0.007559,0.231275,0.0,0.159115,0.097208,5.962042,1.0,64
37,52,180,151,4.32173,0.137102,0.007009,0.009263,0.155098,0.025366,2.771401,0.044621,23.265814,0.0,39
0,7,9,3,0.209058,0.02323,0.003802,0.001968,0.801362,0.0,2.986265,0.308417,12.862658,0.0,1
0,0,0,1,0.163366,0.007438,0.001607,0.000701,0.312459,0.101149,4.977405,0.810273,21.634774,0.0,0
49,36,208,252,6.6002,0.443129,0.030808,0.003356,0.249294,0.0,1.064958,0.215086,10.693413,0.0,66
97,3,5,6,0.033575,0.011192,0.0,0.0,0.837406,0.0,9.085468,0.625316,65.857249,0.0,0
0,7,8,12,0.0,0.0,0.002994,0.00467,0.784031,0.006578,10.659387,0.173943,59.452114,0.0,2
1,4,4,7,0.059947,0.003299,0.005537,0.003837,0.333757,0.002712,4.135845,0.272677,22.384006,0.0,2
7,23,114,109,0.0,0.0,0.009419,0.005232,0.260413,0.029478,1.091054,0.331332,31.852368,0.0,1
25,23,82,111,4.387963,0.182238,0.021344,0.005242,0.478998,0.010503,0.437771,0.26402,4.510714,0.0,25
1,8,8,10,0.781211,0.038809,0.004581,0.000623,0.510017,0.100672,3.479157,0.42376,23.650247,0.0,0
25,18,70,105,0.936438,0.073412,0.005156,0.000672,0.283734,0.0,0.997908,0.247035,14.521127,0.0,10
0,1,3,2,0.0,0.0,0.005541,0.00169,0.690818,0.001053,7.150861,0.235769,39.562327,0.0,4
12,9,15,9,0.722905,0.040342,0.009815,0.00641,0.395391,0.0,7.517238,0.259536,34.605796,0.0,10
2,20,7,6,1.112795,0.096591,0.009724,0.001104,0.530343,0.089931,1.380584,0.258568,11.620811,0.0,8
0,0,0,0,0.117266,0.017919,0.000145,0.000145,0.7291,0.005233,2.066438,0.8767,15.997822,0.0,0
18,20,88,104,2.667614,0.259604,0.010071,0.006608,0.435713,0.015719,0.428077,0.102378,9.887691,0.0,79
0,1,2,0,0.0,0.0,0.004961,0.001669,0.391413,0.316432,2.076234,1.100225,18.804321,0.0,0
1,0,0,0,0.0,0.0,0.00203,0.001435,0.310132,0.484652,7.601621,0.194926,40.493988,0.0,4
0,4,1,3,0.00117,0.00039,0.006777,0.0,0.841726,0.085576,3.209792,0.419965,12.647742,0.0,0
6,47,42,52,1.889525,0.204411,0.002431,0.003457,0.221741,0.001053,2.207633,0.246047,22.78031,0.0,8
2,6,12,6,1.359886,0.156722,0.005253,0.00994,0.547197,0.0,4.67502,0.156029,15.270784,0.0,1
0,0,0,0,0.0,0.0,0.0,0.0,0.898934,0.0,6.278304,0.647533,40.056695,0.0,0
5,30,16,30,0.0,0.0,0.00546,0.00089,0.389459,0.001053,3.722767,0.308283,33.428403,0.0,8
2,6,20,14,0.443549,0.078355,0.0,0.002355,0.695118,0.0,1.13078,0.263735,52.736479,0.0,14
0,1,0,2,0.0,0.0,0.00013,0.0,0.662038,0.0,0.626212,0.221475,39.392798,0.0,2
0,0,0,1,0.0,0.0,0.000687,0.000409,0.720053,0.012171,7.184166,0.357444,49.490524,0.0,4
2,17,48,39,0.136303,0.005591,0.004408,0.006835,0.222707,0.0,6.148629,0.047711,24.650794,0.0,20
1,8,0,2,0.174726,0.027978,0.005794,0.004384,0.352206,0.026166,1.979672,0.556417,24.32,0.0,0
0,2,0,0,3.600969,0.224651,0.009577,0.002696,0.135381,0.0,4.22079,0.284568,19.284092,0.0,2
2,7,4,4,0.007085,0.002362,0.003389,0.014047,0.431478,0.0,0.565487,0.188529,32.629736,0.0,9
2,3,13,21,0.145648,0.038973,0.007778,0.005349,0.172086,0.0,2.5118,0.256269,21.095175,0.0,13
0,4,0,0,0.0,0.0,3.9e-05,3.9e-05,0.788512,0.002105,2.143304,0.855593,37.68947,0.0,0
0,0,2,1,1.168958,0.059595,0.003282,8.8e-05,0.560915,0.0,1.022069,0.78659,33.686311,0.0,0
0,10,10,11,0.0,0.0,0.003754,0.002243,0.444734,0.004213,6.470534,0.122658,23.215965,0.0,6
0,0,0,0,0.0,0.0,0.0,0.008769,0.932421,0.0,51.679172,0.626509,106.368858,0.0,0
0,1,0,0,0.0,0.0,0.001147,0.00245,0.855512,0.006315,12.448118,0.742112,53.326035,0.0,0
1,2,10,3,0.0,0.0,0.006631,0.003837,0.799849,0.001554,8.237777,0.209572,56.688426,0.0,9
2,1,4,8,0.0,0.0,1.4e-05,0.002204,0.877071,0.002106,2.241256,0.21154,57.091315,0.0,7
0,6,0,1,0.003901,0.0013,0.001288,0.000947,0.571298,0.049838,4.720859,0.511013,18.309274,0.0,0
3,0,0,4,0.743303,0.032001,0.006585,0.005428,0.814947,0.0,2.823901,1.68222,51.01474,0.0,0
0,0,0,0,0.0,0.0,0.002208,0.0,0.653685,0.008427,10.827291,1.263897,44.034969,0.0,0
3,6,14,18,1.320423,0.134061,0.004197,0.0019,0.7038,0.0,1.240598,0.814556,12.399525,0.0,0
11,86,69,62,4.06274,0.320912,0.002742,0.003672,0.22454,0.065303,0.391904,0.269313,10.780931,0.0,43
2,1,15,13,0.987116,0.039707,0.000146,0.000808,0.750326,0.0,1.29984,0.23785,39.940426,0.0,12
2,9,12,8,0.767222,0.137191,0.003681,0.0,0.29098,0.017316,0.703519,0.250833,11.918646,0.0,2
0,0,0,0,0.0,0.0,0.001939,0.003819,0.905781,0.0,16.261806,0.912033,73.035013,0.0,0
0,1,0,0,0.0,0.0,0.001866,0.004265,0.565343,0.061183,5.678181,0.518953,49.700565,0.0,0
2,1,0,1,0.231737,0.012874,0.001545,0.003476,0.426835,0.127719,2.697886,1.133802,27.22865,0.0,0
0,0,0,0,0.0,0.0,9.5e-05,9.5e-05,0.92331,0.005263,2.840647,0.504141,36.152884,0.0,0
11,38,332,314,6.587903,0.213142,0.013929,0.004403,0.304468,0.0,1.036171,0.085268,30.13543,0.0,45
