y_train,y_train_pred
16.155556,30.425497794385326
8.644444,5.228424152362837
41.911111,26.856040553371237
118.688889,112.64050829417336
100.022222,78.04681366526542
81.088889,70.86512567416182
78.355556,109.85127779436014
2.930556,9.415020371432455
184.333333,139.05374472393927
277.133333,338.64890164589303
23.977778,21.819646831144897
19.669444,14.804192759133135
7.347222,34.81069428934908
4.933333,6.312397480307332
16.933333,66.6293237285698
29.933333,28.12381741068107
23.0,14.622603139441344
149.622222,101.64595447364628
3.705556,5.294895057778649
3.666667,11.920163611964785
3.166667,4.803578454704148
16.533333,17.61098781025696
22.188889,21.062130150122183
385.822222,272.279678276019
8.844444,9.021358570730953
4.125,4.997589999411887
123.155556,205.8168475734253
53.333333,57.630835417743654
125.177778,115.33462598102737
39.177778,27.511031959063576
13.822222,28.03227607522417
62.911111,66.18259506965376
161.8,142.83466313136415
4.916667,6.015010969792284
13.666667,14.131657363282738
37.111111,60.58314584946523
47.6,26.27061096120521
9.108333,11.293412851472526
9.666667,11.819034319961382
7.622222,11.401962231208737
10.888889,9.69865137238466
12.555556,9.857813519807493
3.930556,7.44925335801402
19.488889,6.152848366421312
4.330556,6.029520931942346
2.895833,7.320772676964373
5.855556,17.64621649548662
19.913889,22.249685928308637
357.066667,317.907644519872
7.755556,5.192962377967443
69.666667,87.47886455178113
5.622222,12.555712995986038
31.555556,94.23584462598096
465.866667,387.6756984556744
18.577778,23.170717217102858
239.555556,205.3681920707878
6.155556,17.72277524294563
102.355556,73.91916272060116
417.577778,312.9617996209745
111.711111,135.28055691804636
6.311111,14.248925726853289
31.6,28.243989014810044
76.088889,120.2615310121595
8.644444,8.956924196524117
272.6,285.2565561520536
53.555556,56.88366316558118
23.888889,52.14090235957257
22.133333,49.182058193425796
145.222222,88.22811685681354
2.569444,5.167697683106707
5.685714,15.396787049627685
150.377778,122.67390754549673
2.692063,13.99821400213856
170.266667,179.8536260510355
94.2,85.93637825961339
5.577778,6.211883637353192
1585.222222,778.8978842648113
356.377778,247.0387231983561
6.822222,12.939227159313614
3.255556,6.947063636716905
20.511111,14.298460061435174
35.355556,15.912177173093843
96.8,62.467135854818906
8.488889,17.904794314448143
43.666667,67.82671658073028
16.488889,40.18573333050575
17.133333,23.322436773597467
3.797222,8.922236757556863
16.733333,7.340573747561127
103.577778,96.30560728619017
14.888889,18.53012351618388
32.977778,34.79112141878402
168.422222,185.1913316078806
7.066667,7.583318035328364
23.111111,19.572049782275784
5.866667,15.901845378041058
29.355556,26.615809413859104
268.155556,258.73004556957295
62.733333,70.01419813822149
13.333333,12.60364307216202
21.755556,55.02154348693292
14.533333,23.105980341221333
9.577778,14.13906310962524
37.155556,32.332345942143185
3.355952,4.660594366854609
15.733333,9.081987395923385
13.2,22.536066078540856
2.688889,8.240709194539257
173.266667,164.54155196632786
137.777778,110.58415727365274
3.394841,7.7998915599301775
510.555556,448.7775184253863
3.270833,6.1628844588574045
3.231746,4.980814329536777
20.266667,49.66783837355339
38.133333,16.1781115036863
2.79881,6.628388683857878
4.719444,17.266905755952756
90.2,133.09638664500093
30.2,30.459828855322872
242.844444,365.5240538115181
178.888889,156.2007940082249
16.933333,10.434556419881218
4.425,6.51036959368347
9.266667,12.223946276055994
2.44246,5.563952787710786
3.35,10.978014401078056
137.333333,103.98289403367279
16.577778,27.63463429423982
36.155556,42.48172744484786
6.031746,15.378940429133145
683.177778,666.0252173038801
196.933333,189.51584547383624
16.488889,14.779547996325212
7.244444,15.156005999413308
43.555556,60.714081716615034
10.452778,14.402863017869828
24.311111,10.743080721911545
34.488889,18.63689759926005
297.577778,225.20687906528525
2.62252,5.182268391896506
18.311111,12.761535509085203
17.755556,15.694867656176019
24.288889,22.824266295472633
18.311111,28.098446627086755
9.222222,9.467607990640797
154.111111,213.68206643564682
3.756944,6.155901982907785
14.933333,25.060333452539872
81.622222,78.66717975143249
3.269841,5.146744781710538
48.933333,26.167581973481887
1.5625,6.236228505494273
17.355556,14.912784100748395
214.888889,266.481942743341
15.666667,6.0734385006767155
41.511111,19.47000785404219
6.622222,4.709766610551925
251.377778,210.25223691734928
27.2,23.832161217014583
3.636111,8.62825401892088
3.226587,5.444987805834075
21.333333,9.246229980877164
24.4,23.869011423938264
211.4,159.72246350100005
312.0,368.20152534366713
263.022222,188.78301735537568
12.111111,29.443693962009462
6.261111,7.14612682030951
12.044444,8.743950811589354
119.8,69.54148764706781
3.894444,5.383731889398447
52.111111,61.05218234631805
52.022222,78.06400323495164
3.330853,9.168653644247009
5.822222,10.735076781990914
2.836111,7.261674898302574
33.888889,17.645845021477548
104.022222,47.72083008416951
1170.355556,805.6343769803149
3.151984,7.600306970058735
3.6,5.532060816433815
139.688889,159.853723912044
240.711111,148.3408144736809
3.355556,9.38354974488868
17.044444,16.955749681326335
2.438889,6.034969437685339
4.876587,7.673870578791366
66.844444,72.21765884010115
18.733333,15.374232192537782
19.555556,16.61692023531049
10.266667,9.138980319106063
3.420238,7.09545644510868
4.325,5.014001581953048
83.888889,98.22773940551369
12.088889,8.086130377666318
2.632143,7.95449043887634
28.333333,23.994017857499347
14.066667,14.936385890021894
28.733333,27.94894154422197
28.133333,37.311760443357734
2.143849,9.210293870392007
184.977778,164.23121569582395
63.333333,83.53323994951893
7.088889,6.059099445624219
8.511111,8.333137741442872
44.311111,42.45405641671415
66.377778,45.01181735446528
57.866667,45.080714104509056
32.177778,30.17604509272605
91.511111,75.86337465882934
4.675,7.150261446364754
145.777778,144.75123420776794
224.244444,245.7710716630176
6.933333,9.589340291582918
9.733333,13.847012496845393
14.866667,27.255658121027714
4.430556,9.24335112922791
3.018651,5.993399557300219
47.6,47.34961763907382
13.733333,7.540789073420191
28.2,22.095733573049827
105.755556,164.09869313803333
121.222222,139.62528111857102
303.888889,323.1695366964639
4.813889,6.287290951570917
3.911111,16.730232241399737
17.155556,18.13553353898691
2.741667,7.406273549149997
164.711111,125.95983901762465
48.066667,39.30857097994618
102.955556,134.74533780721717
3.794444,14.103668777892764
2.022321,6.826348073530458
48.488889,34.09246258439807
74.244444,83.61943811267511
100.288889,100.56480152100494
252.244444,302.7821685820218
64.977778,55.808482876598674
5.911111,9.281503883213889
5.783333,11.122655691758137
7.119444,15.576935040647088
22.622222,15.425189146533912
2.25496,7.405937483095184
48.644444,26.652328814697015
4.253968,8.692127913414572
4.6,6.27076239450124
30.377778,23.08354889837572
92.488889,86.54292450027128
12.866667,9.871892041988904
16.197222,10.851741200709828
18.844444,36.66393589545094
2.319444,8.210081796750163
77.533333,67.12257784771717
202.6,173.31529207898666
4.827778,14.192461946875552
10.777778,14.268930266012234
13.133333,13.189973017796385
100.4,91.62488029154392
73.511111,84.19545298022116
32.311111,28.397902811750683
7.244444,6.522854122130304
101.511111,83.4236290862932
6.733333,6.209802613514505
527.088889,445.7495972210029
13.2,16.70462851433669
9.577778,4.920356136609063
5.104762,11.394494403852937
81.511111,76.7113956815551
34.755556,21.996728275357295
3.852778,5.73048792253938
23.222222,22.636859493508535
10.6,18.108686682327704
20.2,17.765374687288197
3.386111,11.91551683633078
3.17381,11.466754341985132
7.066667,9.266548416571561
55.8,102.90026364464676
35.577778,44.115717030759
61.222222,76.64928796169748
66.955556,65.04659125502113
5.836111,10.595882711580064
195.377778,182.40132892896975
17.555556,27.313670562102597
31.755556,43.07187467200088
89.4,56.39976453751761
181.133333,198.25117984879745
18.733333,19.222619551847956
66.577778,89.55263209695636
43.755556,22.0014391146197
3.319444,7.3086123074436316
15.888889,13.08251437922846
43.133333,85.40838607457083
122.044444,108.30366305365625
522.377778,398.5510956220389
163.711111,190.45079158085747
206.377778,105.90957524457444
2.721429,6.880894659324454
185.866667,144.85186522445954
17.133333,24.043549126089506
6.466667,5.1910329590621505
6.4,7.78151262424374
49.577778,64.568319324119
5.555556,6.984102572665488
92.666667,121.70043613041096
3.12381,7.9777947203993085
15.044444,9.439081337786288
4.455556,13.273096347662591
21.422222,9.185641634432736
121.555556,87.95580241963327
228.044444,201.58116323541046
44.444444,28.02691334812079
9.866667,11.69899928756815
5.311111,54.71439889590052
14.355556,15.07653377447539
25.555556,40.966637800902085
10.333333,41.858152643417185
19.955556,16.433831198776673
9.8,8.790923369123936
20.733333,59.8159096227425
7.4,5.4269146476354
6.444444,5.215367475142466
4.244444,9.277432010197634
61.0,54.77237497374203
2.03125,5.54516755199396
139.488889,136.793433922381
97.644444,84.12736047517973
3.422222,6.48615482469484
184.622222,170.3066132620281
7.4,8.902324237428596
11.977778,13.973718037469865
27.133333,38.81987221468503
302.6,385.0140271127133
67.333333,65.91043752285948
6.333333,8.578472277780792
37.555556,10.426789452793583
28.755556,38.36466769174153
2.833333,4.7676474324336
5.197222,5.412664378227955
151.155556,251.05008604031786
4.466667,5.370523430418566
29.733333,32.61242702310655
8.288889,13.020969664534652
5.4,9.940108806979568
174.911111,124.13281466662912
26.622222,14.459781077800587
75.177778,60.48790290255055
11.177778,14.732035122189922
9.266667,8.596199545463682
23.4,21.182729206828178
83.8,48.026099206693026
8.05,8.655204049302045
11.933333,19.165644698497477
2.6875,14.492526682430826
31.133333,32.03856756187999
8.6,9.941217866819757
11.2,11.845122720297967
26.222222,13.396822737885177
33.2,32.63161391134477
15.933333,21.782714937593894
14.133333,12.878277939449463
14.844444,20.82519259686772
4.388889,12.782540671520307
43.0,52.783037396045074
39.0,46.80786023632267
2.367857,6.015336951227864
34.555556,30.109976347101664
12.311111,8.993193115395785
3.029365,8.295072394432047
32.733333,29.66142038034036
17.533333,10.604977454003366
2.697917,7.780525019774934
6.396825,6.07484471863936
133.155556,148.86681488941227
108.088889,82.14690932977201
4.333333,7.815272511572033
5.355556,8.798386159908487
5.955556,5.16669910969993
68.733333,53.46902075911296
11.222222,39.8273251468768
18.155556,18.663234990526945
59.711111,65.88994268452849
3.482639,14.968892855303979
69.0,101.06637995545003
9.177778,10.263934747221837
32.111111,7.780242520460344
8.088889,16.597824826215852
179.977778,168.7082896418501
7.330556,6.719808761892062
15.6,14.707735710806773
198.8,141.27438085886317
36.733333,39.33780126758266
17.511111,21.772637933810266
38.444444,32.35842726331857
3.726984,9.514127950423296
21.844444,34.88800046043435
29.2,37.73732302064762
210.977778,252.35506823919667
22.822222,22.141261438591037
396.844444,307.2898952212094
14.4,13.620604360131928
101.866667,80.57112091214466
30.466667,60.069533246208344
40.288889,37.19198484736665
3.655556,8.194211088014136
324.377778,236.7905900532818
7.955556,24.492996652045704
89.466667,97.30465281724139
63.333333,58.15687479559288
3.666667,6.135633374242166
30.777778,28.48770525430864
12.866667,34.19086519616164
4.866667,4.590456496159838
27.933333,22.708139010946866
110.622222,89.38227803798503
74.711111,81.2244133645961
17.577778,24.267846488769
95.844444,87.0576254853394
3.894444,7.9696364533825745
28.866667,24.434911398636924
223.511111,184.45459314820846
24.2,50.62529090280988
3.844444,6.686040239946262
14.955556,12.48292049916815
9.911111,20.422469307966185
113.266667,99.99506860484675
71.044444,79.83526844014867
10.111111,16.124290095253308
85.644444,78.80797952903232
45.366667,51.72228128121277
9.333333,55.39983467573719
118.577778,108.33877573411625
19.266667,29.66460136109942
30.244444,21.713634217842973
36.044444,43.42662572623562
203.4,230.9664055436742
27.958333,12.015307727366924
28.355556,17.706924278100942
61.755556,21.799653387354837
17.666667,23.962611364490193
15.755556,22.55622879463578
65.022222,66.5637774158841
16.688889,14.118453135364758
23.533333,23.61503355076847
3.216667,5.271926546856498
131.088889,117.72818634909927
35.622222,21.269227362983827
2.769444,7.276762162683823
6.822222,12.375408320108432
7.8,16.10356283065217
11.066667,8.772485987766798
22.355556,27.50715568844321
7.255556,22.19945735133328
34.844444,35.15543713911199
62.911111,34.56473218583883
2.781349,5.13249291573159
33.111111,22.23672719760363
1.691964,5.614290669894734
56.511111,26.846699042817416
19.088889,20.540826419222117
37.822222,30.764650854964305
52.422222,74.0284498211154
32.622222,29.606061793476808
274.288889,317.2528655500391
16.377778,15.506009907362829
3.55,6.82648054676271
6.911111,14.21008174770041
19.555556,24.17020690368239
92.422222,121.41242893884151
3.272222,6.703392714266839
28.466667,34.0848123166894
3.65,8.102529880557388
108.155556,70.04821940092664
22.955556,11.61074781637399
49.088889,60.703997628102464
5.405556,10.448954894354577
32.822222,19.88231806874738
67.844444,85.57116854787549
130.711111,97.25715478436483
59.266667,71.98018226126227
5.311111,8.670825482776719
96.933333,98.27625232379826
60.0,34.257521496943546
30.933333,24.87481049998579
10.444444,33.973409458430424
42.511111,40.492348340855365
244.866667,286.28620088106584
4.511111,6.1122192346441775
132.711111,92.08208936570843
73.311111,62.0290928534891
35.822222,16.11792243679722
4.606349,6.915659490991488
81.044444,86.92846206737754
28.066667,9.477217996704505
4.433333,24.608371792074166
63.222222,38.07190309078688
248.466667,167.05604871726428
3.35,5.327594307198625
12.933333,18.516187827633363
3.981746,15.346302604242418
125.777778,95.13156087994638
12.666667,12.901430360127348
53.133333,25.788869805949194
6.4,6.284943469817112
6.555556,10.354540494172578
5.466667,7.504990285185566
220.6,123.2020674558513
6.977778,14.254107397240787
9.661111,10.705851890627988
104.022222,103.09430573647471
165.755556,105.3325865526344
38.577778,45.41485093987595
4.340079,6.4310416825409895
7.6,11.194514716664903
70.577778,32.96890657427451
7.688889,17.77264749616957
50.844444,44.060575198922976
27.133333,37.65501508728916
62.222222,53.90329335940186
65.6,83.47486682975683
373.0,284.42867233155886
1.84881,5.700059508479194
7.755556,5.024265200591892
22.111111,13.810791259412156
60.288889,64.96059957422999
41.022222,27.042139720272296
25.111111,39.56585335067325
10.177778,39.00421501405512
18.688889,19.528277607585448
18.977778,14.234526391647561
28.311111,25.03473083516355
14.222222,79.08861500516255
20.466667,13.186580432079419
5.711111,16.830300582016562
29.622222,23.26994060189918
88.555556,144.0571383972509
20.6,46.829810168187024
39.111111,24.52036147064646
7.244444,18.045541062142366
27.266667,24.315412160829027
6.088889,9.100854387454305
66.622222,64.98169774875036
16.488889,33.98784080361169
73.977778,104.79941798216151
76.911111,62.68800744065461
6.822222,9.520960805918806
67.088889,46.21662915727979
19.511111,30.82778285563913
6.077778,26.508776230854732
96.933333,144.03617848684132
131.866667,89.48514960570752
3.083333,6.104898978718956
31.577778,50.10991427685258
